src_mac,node_position,node_instance,timestamp_us,message_type,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed_kts,heading,utc_time_year,utc_time_month,utc_time_day,utc_time_hours,utc_time_minutes,utc_time_seconds,utc_time_millis,magic,error
58:8C:81:40:BE:24,Center,1,124018,Imu,-0.039772,0.06954,0.99991196,-1.61,40.005,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,155066,Gps,,,,,,,43.477664833333336,-80.5459795,342.3,0.022,63,2026,3,8,21,33,11,0,,
58:8C:81:40:BE:24,Center,1,185943,Imu,-0.02318,0.05734,0.971364,-1.715,39.48,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,217115,Imu,-0.02562,0.07442,1.0284599,-1.75,39.97,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,247898,Imu,-0.010004,0.070272006,1.0523721,-1.75,39.515,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,278946,Imu,-0.020008,0.080276,0.996252,-1.575,36.505,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,310152,Imu,0.02806,0.032452,1.060912,-1.225,-0.525,-0.875,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,340906,Imu,0.028548,0.044164002,1.03334,-0.455,-2.555,-1.05,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,371863,Imu,-0.019032,0.06222,1.047004,-1.75,39.69,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,402142,Imu,0.019764,0.048068002,1.038708,1.715,-1.89,-1.155,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,432862,Imu,-0.013664001,0.066612,0.99478805,-1.61,36.435,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,463230,Imu,-0.016104,0.059292,1.040416,-1.68,39.48,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,501197,Imu,-0.020008,0.077592,0.974048,-1.68,39.41,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,531338,Imu,-0.029524,0.060512003,1.02724,-1.715,36.715,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,562271,Gps,,,,,,,43.477664833333336,-80.5459795,342.3,0.019,63,2026,3,8,21,33,11,0,,
58:8C:81:40:BE:1C,Center,0,593092,Imu,0.040260002,0.040016,1.059448,-2.1,-1.015,-0.98,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,624264,Imu,-0.029768,0.058560003,1.029192,-1.61,39.375,-3.395,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,655199,Imu,-0.025864,0.062708,1.013088,-1.82,39.2,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,686023,Imu,-0.030256001,0.060512003,1.017724,-1.75,39.445,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,717063,Imu,-0.019276,0.0732,0.984784,-1.645,38.57,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,748035,Imu,-0.027572,0.057584,1.054568,-1.785,39.375,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,779177,Imu,-0.027328001,0.074907996,0.974292,-1.785,38.745,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,789722,Imu,0.023668,0.050996,1.029436,2.87,-1.715,-1.015,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,820038,Imu,0.036356,0.037088003,1.04066,1.295,-0.875,-0.805,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,851193,Imu,0.043676,0.042456,1.04188,-2.205,-1.925,-1.12,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,881915,Imu,0.034892,0.042944,1.008696,2.485,-0.7,-0.875,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,912070,Imu,-0.011224,0.062464003,1.049688,-1.61,39.515,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,943267,Imu,0.02318,0.043920003,1.0438321,0.0,-2.31,-1.015,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,974029,Imu,-0.021960001,0.06588,1.064816,-1.82,31.22,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,1001259,Imu,0.015128001,0.049776003,0.993568,3.115,-1.82,-0.945,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1031489,Imu,-0.0305,0.058072,1.0462719,-1.645,39.235,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,1062277,Imu,0.04148,0.042212002,1.047004,-2.345,-1.295,-1.05,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1093402,Gps,,,,,,,43.477664833333336,-80.5459795,342.3,0.027,63,2026,3,8,21,33,12,0,,
58:8C:81:40:BE:24,Center,1,1124206,Imu,-0.010492001,0.062464003,1.0523721,-1.75,39.69,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1155355,Imu,-0.033428002,0.070516,0.978928,-1.645,39.585,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,1186105,Imu,0.043432,0.047336,1.049688,-2.17,-1.575,-0.945,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1216303,Imu,-0.021716,0.075884,0.96941197,-1.68,39.41,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,1247402,Imu,0.034892,0.038796,1.0343161,1.015,-0.875,-0.77,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,1278173,Imu,0.028304001,0.045872003,1.0330961,0.875,-2.275,-1.05,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,1309181,Imu,0.025376,0.0366,1.05286,-0.455,-0.665,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1340496,Imu,-0.021228,0.056852,1.048712,-1.68,39.655,-3.64,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,1371416,Imu,0.091012,0.068564005,0.966484,0.735,0.28,-1.82,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1402322,Imu,0.033672,0.021716,0.94696397,-1.715,37.625,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1433346,Imu,-0.010248,0.056364004,1.010648,-1.61,39.725,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1464542,Gps,,,,,,,43.477664833333336,-80.5459795,342.3,0.031,63,2026,3,8,21,33,12,0,,
58:8C:81:40:BE:24,Center,1,1501404,Imu,-0.010736,0.062708,1.006256,-1.82,39.69,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,1531574,Imu,0.044896,0.045628004,1.010404,2.38,1.015,-1.61,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1562641,Gps,,,,,,,43.477664833333336,-80.5459795,342.3,0.004,63,2026,3,8,21,33,12,0,,
58:8C:81:40:BE:24,Center,1,1593266,Imu,-0.017323999,0.062708,1.011624,-1.68,39.62,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1624463,Imu,-0.028792,0.06344,1.018944,-1.785,39.655,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1655311,Imu,-0.036356,0.068564005,0.987468,-1.68,39.76,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1686435,Imu,-0.03294,0.060024,1.032852,-1.785,38.43,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1717256,Imu,-0.020008,0.058804,1.02724,-1.645,39.655,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1748272,Imu,-0.02318,0.075152,0.98917603,-1.645,39.235,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,1779429,Imu,0.02318,0.044408,1.038464,0.175,-2.275,-0.98,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1810244,Imu,-0.018544002,0.070028,0.979904,-1.82,39.235,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,1841315,Imu,0.03172,0.038552,1.067012,-0.735,-0.035,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,1872413,Imu,0.023668,0.057827998,1.014552,2.835,-1.19,-1.05,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,1903299,Imu,0.045872003,0.044652,1.0521281,-1.82,-1.225,-0.98,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,1934455,Imu,0.036112,0.044164002,1.043344,-2.135,-2.205,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,1965311,Gps,,,,,,,43.477664833333336,-80.54597933333334,342.3,0.01,63,2026,3,8,21,33,12,0,,
58:8C:81:40:BE:1C,Center,0,2002200,Imu,0.025132,0.043188,1.039196,-0.07,-2.52,-1.05,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,2032549,Imu,0.036844,0.047824003,0.99503195,3.36,-0.385,-0.98,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2063395,Imu,-0.032208,0.061732,1.045052,-1.68,39.865,-3.395,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2094297,Gps,,,,,,,43.477664833333336,-80.54597933333334,342.3,0.042,63,2026,3,8,21,33,13,0,,
58:8C:81:40:BE:24,Center,1,2125519,Imu,-0.024644,0.064904,1.0099161,-1.645,40.18,-3.64,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,2156270,Imu,0.034892,0.04636,1.035292,-2.03,-2.24,-0.945,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2187286,Imu,-0.033916,0.062464003,1.02724,-1.68,39.62,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,2218262,Imu,0.027816,0.048068002,1.03212,0.35,-2.555,-1.12,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2249424,Imu,-0.017568002,0.079056,0.974048,-1.75,39.865,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2280180,Gps,,,,,,,43.477664833333336,-80.54597933333334,342.3,0.027,63,2026,3,8,21,33,13,0,,
58:8C:81:40:BE:24,Center,1,2310348,Imu,-0.014884,0.070516,0.98454005,-1.68,38.185,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,2341313,Imu,0.02684,0.037332002,1.060668,0.21,-0.385,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2372537,Gps,,,,,,,43.477664833333336,-80.54597933333334,342.3,0.014,63,2026,3,8,21,33,13,0,,
58:8C:81:40:BE:1C,Center,0,2403242,Imu,0.029524,0.038064,1.0572519,-1.82,-0.14,-0.805,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2434278,Imu,-0.010736,0.065391995,1.04798,-1.68,34.405,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2465435,Gps,,,,,,,43.477664833333336,-80.54597933333334,342.3,0.019,63,2026,3,8,21,33,13,0,,
58:8C:81:40:BE:24,Center,1,2501965,Imu,-0.023424,0.057827998,1.05774,-1.75,38.29,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,2532346,Imu,0.027328001,0.043188,1.029924,-1.575,-2.485,-1.05,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2562517,Imu,-0.030988,0.064416,1.038952,-1.75,37.625,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,2592662,Imu,0.032208,0.055632,1.0004001,3.255,-0.63,-0.945,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2623742,Imu,-0.024156,0.058072,1.0477359,-1.61,39.725,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2654676,Imu,-0.0061,0.057096,1.0614,-1.645,39.62,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2685661,Imu,-0.029524,0.06588,1.0182121,-1.715,39.585,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2716894,Imu,-0.0061,0.061,1.070428,-1.645,39.06,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2747706,Imu,-0.032452,0.077592,0.96770406,-1.68,39.62,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,2778933,Imu,0.033672,0.033916,1.067988,-2.205,-0.63,-0.84,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,2809724,Imu,0.027328001,0.05612,1.0065,3.92,-0.385,-0.98,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,2840736,Imu,0.029768,0.049043998,0.997228,3.115,-0.7,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2871907,Gps,,,,,,,43.477665,-80.54597933333334,342.3,0.029,63,2026,3,8,21,33,13,0,,
58:8C:81:40:BE:1C,Center,0,2902961,Imu,0.03172,0.038552,1.0248001,1.855,-0.49,-0.84,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,2933876,Imu,-0.009516,0.060268,1.0640839,-1.75,37.695,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,2964573,Imu,0.023668,0.046848,1.035292,3.22,-1.995,-1.015,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3003285,Imu,-0.0043920004,0.060512003,1.0601801,-1.68,39.83,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,3033566,Imu,0.027328001,0.057584,1.009672,3.92,-0.77,-0.945,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3064557,Imu,-0.017323999,0.062464003,1.002596,-1.68,33.53,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3095671,Imu,-0.027572,0.062708,1.023824,-1.785,38.64,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3126347,Imu,-0.02806,0.064660005,1.008696,-1.715,37.45,-3.395,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,3156579,Imu,0.045628004,0.037332002,1.062132,-2.45,-1.225,-0.98,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3187348,Imu,-0.01708,0.066612,1.000156,-1.575,39.305,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,3217580,Imu,0.038552,0.047092,1.038464,-2.24,-2.135,-0.875,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3248447,Imu,-0.03416,0.063684,1.014308,-1.785,39.235,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,3279643,Imu,0.02806,0.036844,1.040172,0.105,-0.595,-0.875,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3310345,Imu,-0.035868,0.071736,0.98624796,-1.75,39.2,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3340563,Imu,-0.014396,0.063195996,0.994544,-1.645,38.78,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3371853,Gps,,,,,,,43.477665,-80.54597933333334,342.3,0.025,63,2026,3,8,21,33,14,0,,
58:8C:81:40:BE:1C,Center,0,3402809,Imu,0.029768,0.051728,0.997228,3.465,-0.455,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,3433512,Imu,0.044652,0.044408,1.045052,-2.52,-1.75,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3464500,Imu,-0.020008,0.058072,1.03334,-1.61,35.7,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3501819,Imu,-0.020496,0.056852,1.0506641,-1.75,39.2,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,3532141,Heartbeat,,,,,,,,,,,,,,,,,,,66,
58:8C:81:40:BE:1C,Center,0,3562994,Imu,0.032452,0.044408,1.000156,2.87,-0.595,-1.015,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,3593889,Imu,0.030012,0.04636,1.037732,-1.645,-2.345,-0.945,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,3624945,Imu,0.02562,0.036844,1.0462719,1.33,-0.28,-0.77,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,3655831,Imu,0.026352001,0.035868,1.067256,-0.77,0.0,-0.84,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3686846,Gps,,,,,,,43.477665,-80.54597933333334,342.3,0.003,63,2026,3,8,21,33,14,0,,
58:8C:81:40:BE:1C,Center,0,3718089,Imu,0.039284002,0.034647997,1.064816,-2.03,-0.735,-0.875,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3748831,Imu,-0.025864,0.059048,1.025776,-1.575,38.185,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3779816,Gps,,,,,,,43.477665,-80.54597933333334,342.3,0.023,63,2026,3,8,21,33,14,0,,
58:8C:81:40:BE:24,Center,1,3810886,Imu,-0.035380002,0.066124,0.996252,-1.785,39.585,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,3842019,Imu,0.028304001,0.058560003,1.001132,4.13,-0.56,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3872834,Imu,-0.015616001,0.058560003,1.065792,-1.75,39.97,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,3903992,Imu,0.034404,0.049776003,0.99820405,2.94,-0.91,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,3934878,Imu,-0.0065880003,0.060024,1.059448,-1.715,36.645,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,3966054,Imu,0.024644,0.048556,1.0411481,0.455,-2.695,-1.05,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4003169,Imu,-0.021472,0.054412,1.0535921,-1.82,39.62,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4033319,Imu,-0.026108,0.060268,1.0187,-1.715,32.165,-3.395,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4063831,Imu,0.03294,0.035624,1.036756,1.155,-0.805,-0.84,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4095027,Imu,-0.027084,0.059536,1.048712,-1.61,39.2,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4125879,Imu,-0.0078080003,0.067344,0.99796003,-1.75,38.64,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4156939,Imu,-0.021960001,0.061732,1.009428,-1.645,39.375,-3.395,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4187617,Gps,,,,,,,43.477665,-80.54597933333334,342.3,0.015,63,2026,3,8,21,33,15,0,,
58:8C:81:40:BE:24,Center,1,4217857,Imu,-0.026108,0.063195996,1.018944,-1.785,39.76,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4248999,Imu,0.043188,0.04758,1.038708,-2.03,-2.205,-1.015,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4279930,Imu,0.03172,0.042456,1.007964,1.855,-0.595,-0.875,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4311013,Imu,0.0244,0.04636,1.0309,-1.085,-2.45,-1.085,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4341852,Imu,0.020984001,0.046848,1.0379759,1.085,-2.31,-0.98,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4373037,Imu,-0.029280001,0.060756,1.015284,-1.61,39.69,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4403872,Imu,0.023668,0.052948,1.044564,2.765,-1.575,-1.015,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4435095,Imu,-0.031476,0.061,1.0330961,-1.68,38.64,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4465822,Imu,0.047092,0.042944,1.049688,-2.03,-1.715,-1.12,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4496910,Imu,0.038796,0.046848,0.995764,2.485,-0.735,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4502046,Imu,0.038796,0.036112,1.0638399,-1.47,-0.63,-0.98,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4532290,Imu,0.025376,0.047092,1.0382199,0.21,-2.24,-0.98,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4563287,Gps,,,,,,,43.477665,-80.54597916666667,342.3,0.02,63,2026,3,8,21,33,15,0,,
58:8C:81:40:BE:24,Center,1,4594210,Imu,-0.03172,0.076128,0.982832,-1.575,37.205,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4624920,Imu,-0.0244,0.058560003,1.051152,-1.715,39.585,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4655164,Imu,-0.034892,0.06344,1.010404,-1.82,39.41,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4686004,Imu,-0.032452,0.060268,1.032852,-1.645,39.515,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4717010,Imu,0.035380002,0.048068002,1.039928,-2.38,-2.17,-0.875,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4748240,Imu,0.028304001,0.059292,1.008696,3.36,-0.7,-1.015,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4779117,Imu,-0.0041480004,0.059536,1.057984,-1.785,39.48,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4810095,Imu,0.035624,0.051728,0.996496,3.36,-0.63,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4841278,Imu,-0.016836,0.064660005,0.99308,-1.645,39.725,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,4872106,Imu,0.029768,0.046604,1.031876,-0.945,-2.94,-1.085,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4903151,Imu,-0.029768,0.058316004,1.02602,-1.82,39.515,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4933832,Imu,-0.025376,0.058804,1.0553,-1.61,39.9,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,4964217,Gps,,,,,,,43.477665,-80.54597916666667,342.3,0.011,63,2026,3,8,21,33,15,0,,
58:8C:81:40:BE:24,Center,1,5003871,Imu,-0.018544002,0.06222,1.055056,-1.82,38.29,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,5034259,Imu,0.02318,0.06344,1.02236,2.835,-0.945,-1.05,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,5065209,Imu,0.033428002,0.026352001,1.017724,1.82,-0.91,-0.595,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,5096398,Imu,0.035624,0.038308,1.069452,-0.385,-3.01,-1.05,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,5127223,Imu,0.0244,0.070760004,0.994544,3.99,0.84,-1.12,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5158349,Imu,-0.002928,0.04636,1.046516,-1.75,39.375,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,5189297,Imu,0.040748,0.044164002,1.020896,2.03,-1.33,-0.945,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5220004,Imu,-0.022204,0.088571995,1.022604,-1.785,36.82,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,5250253,Imu,-0.0021960002,0.044164002,1.036756,-0.21,-3.885,-1.12,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5280976,Imu,-0.027328001,0.071248,1.049688,-1.645,38.29,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,5311187,Imu,-0.008296001,0.047092,1.0309,1.33,0.56,-1.225,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5342376,Imu,0.005124,0.078812,0.992104,-1.645,39.13,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5373249,Gps,,,,,,,43.477665,-80.54597916666667,342.3,0.014,63,2026,3,8,21,33,16,0,,
58:8C:81:40:BE:24,Center,1,5404138,Imu,-0.003172,0.060024,0.98332,-1.61,39.27,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5435424,Imu,-0.021960001,0.064904,0.94696397,-1.89,38.99,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5466220,Gps,,,,,,,43.477665,-80.54597916666667,342.3,0.042,63,2026,3,8,21,33,16,0,,
58:8C:81:40:BE:1C,Center,0,5502241,Imu,0.028548,0.09638,0.956968,4.445,0.175,-0.945,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,5532475,Imu,0.051972,0.094184,1.0638399,1.05,3.43,-0.7,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5563264,Imu,-0.026108,0.130052,1.0182121,-1.75,36.33,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5594167,Imu,-0.033184003,0.14200799,0.956968,-1.68,39.445,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,5625083,Imu,0.00048800002,0.094672,1.049932,8.645,2.31,-0.175,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5656089,Imu,-0.059779998,0.106872,0.980636,-1.575,39.83,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5687275,Imu,-0.085644,0.19349201,1.011624,-1.68,40.005,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,5718026,Imu,0.005124,0.159576,1.062132,3.185,-0.595,-0.875,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5748269,Imu,-0.003172,0.25278398,1.039928,-1.68,36.365,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5779034,Gps,,,,,,,43.47766516666667,-80.545979,342.3,0.267,70,2026,3,8,21,33,16,0,,
58:8C:81:40:BE:24,Center,1,5809303,Imu,-0.051728,0.28743201,1.050908,-1.785,39.375,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5840240,Imu,-0.0915,0.31964,1.030412,-1.75,35.245,-3.395,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5871238,Gps,,,,,,,43.47766516666667,-80.54597866666667,342.3,0.536,66,2026,3,8,21,33,16,0,,
58:8C:81:40:BE:1C,Center,0,5902352,Imu,0.012932,0.44164002,1.0309,7.105,-1.89,1.54,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5933043,Imu,-0.099064,0.449936,0.996252,-1.645,33.6,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,5963163,Imu,-0.099796,0.489708,0.98600405,-1.715,39.305,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,6005697,Imu,-0.123952,0.44896,0.971852,-1.61,39.48,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6035834,Imu,0.021716,0.48312,0.97356,2.94,-3.255,3.675,,,,,,,,,,,,,,
