timestamp_us,lat_synth,lon_synth,alt_synth,vehicle_heading_deg,ground_track_deg,roll_deg,pitch_deg,yaw_deg,v_north_mps,v_east_mps,v_down_mps,speed_mps
1137788553,43.47750516333883,-80.54520281855757,341.78184950058716,2.339067,197.1095,1.1627638,2.0846815,2.339067,-6.571972411213159,2.02299583147055,0.3439818147069486,6.876287770875658
1137901389,43.47749856367754,-80.5452001162043,341.75558237974377,2.2853692,196.37343,1.1174171,2.0582535,2.2853692,-6.492414126154717,1.9075493977360256,0.2387214539777544,6.766844603675807
1138163165,43.47748719014639,-80.54519571485102,341.72454584943193,2.2275226,195.45193,1.0959975,2.0490978,2.2275226,-6.3268487660930735,1.7488766403491998,0.1963152665764879,6.564113406407033
1138285392,43.47748027800503,-80.54519318088549,341.69870300878233,2.152545,194.6555,1.0632722,2.0818596,2.152545,-6.3191604519474005,1.6525565681818937,0.2033712479528546,6.531671457482931
1138660633,43.477471140013506,-80.54519011268147,341.65730889120414,2.0744085,193.3076,0.9945927,2.09532,2.0744085,-6.262196831965135,1.4811974927688965,0.2624036367248552,6.434986804559823
1138989035,43.477460836654444,-80.54518698286216,341.63031172952446,2.021568,191.95122,0.94845086,2.0580144,2.021568,-5.973517493872807,1.264395042026309,0.1027048580730403,6.105866529159082
1139311047,43.47745165938637,-80.54518446910191,341.62650482543063,1.9585128,190.98666,0.9148149,2.0324593,1.9585128,-5.886755381720367,1.1428480954357263,-0.02539961026859286,5.996664964249277
1139650632,43.47744645474992,-80.54518316122437,341.6267559245277,1.9220339,190.33418,0.89544475,2.0210984,1.9220339,-5.7938012962370316,1.0564840744263888,-0.0025109909702840244,5.889337149441734
1139837977,43.47744001883415,-80.54518147537452,341.62177967096096,1.8510048,190.80801,0.9358432,1.9911811,1.8510048,-5.685150620496552,1.0853251435261662,0.03353302784122937,5.787820681819922
1140147259,43.47743253262625,-80.54517952315688,341.61388193700884,1.735288,190.8363,0.8895589,1.9107243,1.735288,-5.4277874971818285,1.0389702537430854,0.08194785439614392,5.526331179247797
