timestamp_us,lat_synth,lon_synth,alt_synth,vehicle_heading_deg,ground_track_deg,roll_deg,pitch_deg,yaw_deg,v_north_mps,v_east_mps,v_down_mps,speed_mps
710917087,43.476584526979806,-80.54191815744451,335.98837902490686,359.69894,277.6012,3.173102,-1.5331622,-0.3010697,0.04410290612497947,0.3304840682681932,0.533948906574736,0.33341383550741344
711100907,43.476584569987644,-80.54191775161355,335.9324628396404,359.6998,278.30875,3.1514297,-1.5564117,-0.30020517,0.04787632372730952,0.32783019570491645,0.5591618526647558,0.3313076811508691
711296646,43.47658461316772,-80.54191736571077,335.8805594726176,359.7004,278.76578,3.1246197,-1.5576676,-0.29958272,0.048068055828867653,0.31173222741972245,0.5190336702274783,0.3154164225325446
711407447,43.47658465062176,-80.54191701492157,335.8330666488668,359.7011,278.37027,3.0982103,-1.5520308,-0.29887727,0.04169383670105859,0.28336746918944566,0.47492823750822966,0.28641839782682604
711542321,43.47658468783574,-80.54191666058665,335.783396304533,359.70065,278.2353,3.1216328,-1.5480785,-0.29936197,0.041426605150357954,0.2862317022544508,0.4967034433376925,0.2892140228096906
711665543,43.47658471785907,-80.54191635239202,335.73782998468886,359.70142,277.64606,3.0909657,-1.5413913,-0.29858866,0.033421970830385055,0.24895959052312944,0.4556631984415764,0.2511929653625503
711947994,43.476584747091,-80.5419160635159,335.6939560340348,359.702,277.93866,3.0630512,-1.541413,-0.2980118,0.03254099266054273,0.23335409832568801,0.43873950654075505,0.23561207823184355
712070388,43.47658479245032,-80.54191571025963,335.6390713994426,359.70236,280.46432,3.043157,-1.578591,-0.2976447,0.042295706691671806,0.22900310364141616,0.4458303200894696,0.2328762510045821
712401842,43.476584848746484,-80.54191530684632,335.5726579221481,359.70218,281.2834,3.0392437,-1.5553453,-0.29781446,0.042328371257920515,0.21215268399690085,0.4419034514490937,0.2163341219975185
712621716,43.47658491255944,-80.54191486345114,335.4930394448469,359.70282,281.00848,3.010067,-1.5508571,-0.29719037,0.04160129451587819,0.21385092021769114,0.47529633891058587,0.21785978009570775
712744116,43.47658495624449,-80.54191460851972,335.4462805843667,359.7034,283.2867,2.9888062,-1.5708452,-0.2965929,0.04863019341659876,0.20593357902039883,0.4675886048014374,0.21159757720703387
713026097,43.476585021096504,-80.54191422100708,335.3705994079888,359.70435,282.40552,2.9574568,-1.5716648,-0.2956519,0.04177485188927297,0.1899159158515327,0.4725163051340989,0.1944561476119928
713209960,43.4765850795952,-80.54191390897331,335.3050082889421,359.70416,285.24817,2.959199,-1.5947047,-0.29584306,0.04943677875148286,0.18135504567361418,0.4801148786321384,0.1879724652298888
713430341,43.47658512796609,-80.54191366421244,335.25419499695084,359.7034,285.23447,2.9878676,-1.6031293,-0.2966106,0.05384647665286822,0.1977178013057991,0.5081329199120663,0.2049189400741848
714078838,43.47658521772756,-80.54191324274876,335.1675538018326,359.7033,286.03754,2.9818082,-1.6184998,-0.29667926,0.06330067807606245,0.22021119727175523,0.5546641836775471,0.2291286696350965
714482907,43.47658532901221,-80.54191278857614,335.0583722506952,359.70493,290.54852,2.9223356,-1.6196094,-0.2950857,0.06408035469307577,0.17094910845258765,0.5418351419119763,0.18256475437040132
714629965,43.47658541011872,-80.54191242526628,334.9746543715502,359.70312,285.2468,2.9833593,-1.61315,-0.2968897,0.058323461452086556,0.21397529277117353,0.5803177503125672,0.22178154132448097
714825650,43.47658550659752,-80.54191201413873,334.8756587086049,359.70468,289.2428,2.9272194,-1.6254731,-0.29530925,0.06291499201130041,0.18023372634947737,0.5663010153512268,0.19089916797513887
715033609,43.47658556113192,-80.5419118018275,334.8188270425202,359.70544,289.49246,2.8968534,-1.6190549,-0.29456943,0.06070769048151396,0.17150499241171113,0.5683166608473617,0.18193236684477118
