src_mac,node_position,node_instance,timestamp_us,message_type,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lat,lon,alt,speed_kts,heading,utc_time_year,utc_time_month,utc_time_day,utc_time_hours,utc_time_minutes,utc_time_seconds,utc_time_millis,magic,error
58:8C:81:40:BE:1C,Center,0,6034523,Imu,0.019276,0.047336,1.082384,-1.82,-0.42,-1.015,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,6065366,Imu,-0.023912001,0.055144,1.0640839,-1.715,37.135,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,6096546,Gps,,,,,,,43.47766566666667,-80.54597633333333,341.5,0.018,0,2026,3,8,21,30,11,0,,
58:8C:81:40:BE:1C,Center,0,6127344,Imu,0.048556,0.055632,1.042368,-1.785,-2.1,-0.945,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6158419,Imu,0.03782,0.044652,1.008452,1.61,-1.015,-0.875,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6189486,Imu,0.026352001,0.044408,1.05042,-0.21,-0.49,-0.84,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,6220523,Gps,,,,,,,43.47766566666667,-80.54597633333333,341.5,0.01,0,2026,3,8,21,30,12,0,,
58:8C:81:40:BE:24,Center,1,6251503,Imu,-0.02562,0.066124,1.020408,-1.61,38.92,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6282763,Imu,0.039772,0.043188,1.0733559,-1.855,-0.385,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6313650,Imu,0.029036,0.044408,1.0440761,0.56,-0.7,-0.875,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6344519,Imu,0.02562,0.047092,1.036756,1.645,-2.485,-1.12,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6375479,Imu,0.021228,0.048312,1.035048,3.045,-0.805,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,6406482,Gps,,,,,,,43.47766566666667,-80.54597633333333,341.5,0.023,0,2026,3,8,21,30,12,0,,
58:8C:81:40:BE:1C,Center,0,6437557,Imu,0.02562,0.052216,1.003572,3.255,-0.245,-1.015,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,6468259,Imu,-0.025132,0.067099996,1.012844,-1.68,37.1,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,6502524,Gps,,,,,,,43.47766566666667,-80.54597633333333,341.5,0.013,0,2026,3,8,21,30,12,0,,
58:8C:81:40:BE:24,Center,1,6532691,Imu,-0.028548,0.064904,1.041636,-1.575,39.585,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6563545,Imu,0.047336,0.0488,1.054812,-2.03,-1.225,-0.945,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,6594736,Imu,-0.020984001,0.078812,0.982832,-1.785,39.13,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6625689,Imu,0.04514,0.057096,1.031632,-1.155,-2.765,-1.085,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6656452,Imu,0.033184003,0.052948,1.00528,3.395,-0.35,-1.085,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,6687634,Imu,-0.022936001,0.066856004,0.999668,-1.75,38.885,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6718436,Imu,0.025132,0.044408,1.025776,2.45,-1.225,-1.05,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,6749442,Imu,-0.027328001,0.06222,1.019676,-1.715,35.455,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,6780625,Imu,-0.005368,0.071736,1.054324,-1.75,38.675,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6811511,Imu,0.035136003,0.045383997,1.008208,2.555,-0.84,-0.84,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6842535,Imu,0.02074,0.04758,1.037732,3.395,-1.085,-1.015,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6873546,Imu,0.030012,0.052216,1.007964,3.5,-0.455,-1.015,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,6904718,Gps,,,,,,,43.47766566666667,-80.54597633333333,341.5,0.038,0,2026,3,8,21,30,12,0,,
58:8C:81:40:BE:24,Center,1,6935606,Imu,-0.028548,0.063928,0.96867996,-1.785,39.165,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,6966690,Imu,0.027816,0.040748,1.0426121,1.47,-0.945,-0.805,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7002596,Imu,-0.001464,0.065391995,1.0628641,-1.645,34.825,-3.395,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7032735,Imu,-0.028548,0.063684,1.042856,-1.54,27.65,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7063572,Imu,-0.01708,0.057827998,1.055544,-1.645,39.375,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,7094587,Imu,0.026596,0.056852,1.00162,3.43,-0.56,-1.05,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,7125597,Imu,0.035136003,0.046848,1.0616441,-1.925,-0.525,-0.98,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,7156803,Imu,0.024644,0.04636,1.031876,2.905,-2.31,-1.015,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7187524,Imu,-0.028304001,0.062952,1.017724,-1.54,38.92,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7218727,Imu,-0.008052,0.061976,1.059692,-1.575,38.955,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7249574,Imu,-0.035868,0.064660005,1.038464,-1.61,38.64,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7280707,Imu,-0.020008,0.063195996,1.04676,-1.645,39.375,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7311639,Gps,,,,,,,43.47766566666667,-80.54597633333333,341.5,0.014,0,2026,3,8,21,30,13,0,,
58:8C:81:40:BE:24,Center,1,7342689,Imu,-0.00097600004,0.057584,1.0262641,-1.68,37.485,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7373482,Imu,-0.030744,0.061488,1.010892,-1.645,35.98,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7403650,Gps,,,,,,,43.47766566666667,-80.54597633333333,341.5,0.008,0,2026,3,8,21,30,13,0,,
58:8C:81:40:BE:1C,Center,0,7434878,Imu,0.023424,0.03294,1.0262641,1.75,-1.96,-1.12,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7465887,Imu,-0.033428002,0.06222,0.98576003,-1.75,38.745,-3.64,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7502854,Imu,-0.024156,0.060756,1.0345601,-1.75,39.305,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,7533042,Imu,0.037332002,0.047336,0.99893606,2.485,-0.735,-0.945,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7563851,Imu,-0.026352001,0.057827998,1.057008,-1.75,38.815,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,7594775,Imu,0.053192,0.047824003,1.0330961,-1.925,-3.325,-1.015,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7625460,Imu,-0.027572,0.058804,1.000644,-1.715,38.955,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,7655670,Imu,0.041968003,0.044652,1.044808,-1.015,-3.815,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7686725,Imu,-0.02806,0.059536,1.0140641,-1.75,39.235,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7717739,Gps,,,,,,,43.47766566666667,-80.54597633333333,341.5,0.017,0,2026,3,8,21,30,13,0,,
58:8C:81:40:BE:24,Center,1,7748843,Imu,-0.020008,0.055875998,1.0248001,-1.715,39.13,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,7779598,Imu,0.027084,0.059536,1.043344,3.22,-1.225,-0.84,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7810634,Imu,-0.018544002,0.07808,1.033584,-1.785,37.415,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,7841603,Imu,0.03782,0.048556,1.0187,-0.28,-1.96,-1.19,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7872825,Imu,-0.017812,0.05124,1.0265081,-1.715,38.885,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7903767,Imu,-0.016592002,0.078324,1.046516,-1.715,39.62,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,7934948,Imu,-0.016592002,0.083448,1.0506641,-1.645,39.2,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,7965806,Imu,0.031476,0.057584,1.040416,0.84,-2.45,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8002923,Imu,-0.020008,0.103212,1.0250441,-1.715,37.695,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8033148,Gps,,,,,,,43.47766566666667,-80.54597633333333,341.5,0.052,0,2026,3,8,21,30,13,0,,
58:8C:81:40:BE:1C,Center,0,8064199,Imu,0.034647997,0.108336,1.016992,-0.665,-1.015,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8094879,Imu,-0.010248,0.145912,1.0250441,-1.645,33.81,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8125048,Gps,,,,,,,43.47766566666667,-80.54597633333333,341.5,0.059,0,2026,3,8,21,30,13,0,,
58:8C:81:40:BE:24,Center,1,8156127,Imu,-0.023424,0.160308,0.983564,-1.68,39.165,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,8187174,Imu,0.05246,0.141032,0.993568,-1.155,-1.33,-1.155,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8218050,Imu,-0.021716,0.160064,0.982344,-1.75,35.77,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8249070,Gps,,,,,,,43.47766566666667,-80.54597616666666,341.5,0.231,356,2026,3,8,21,30,14,0,,
58:8C:81:40:BE:1C,Center,0,8280309,Imu,0.023668,0.134688,1.031144,0.0,-0.315,-0.63,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,8311214,Imu,0.03904,0.14518,1.041636,1.68,-1.295,-0.91,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,8342251,Imu,0.035868,0.13834801,1.0262641,-1.015,-0.98,-0.7,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,8373179,Imu,0.048312,0.160064,1.043344,-0.945,-3.5,-0.7,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8404040,Imu,0.010248,0.19129601,0.99991196,-1.645,38.395,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8435162,Imu,-0.053923998,0.151036,1.001864,-1.785,38.71,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,8466185,Imu,0.017323999,0.13590801,1.042368,-1.61,-3.5,-0.07,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8497352,Imu,0.003172,0.22350399,1.021872,-1.715,38.99,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,8503055,Imu,0.050508,0.194956,0.99942404,3.045,3.605,-0.455,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,8533234,Imu,0.073688,0.20862,0.96770406,2.065,-2.135,-0.42,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8563934,Imu,-0.060268,0.19642,0.97087604,-1.715,38.5,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8595086,Gps,,,,,,,43.477666166666666,-80.54597466666667,341.5,0.892,69,2026,3,8,21,30,14,0,,
58:8C:81:40:BE:24,Center,1,8625825,Imu,-0.048312,0.210084,0.935008,-1.645,36.645,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8657026,Imu,-0.043432,0.22814,1.031876,-1.575,34.37,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,8687919,Imu,0.049288,0.213744,0.938912,1.435,-0.875,0.98,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,8719127,Imu,0.052704003,0.248636,0.918416,2.52,-2.24,0.455,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8750083,Imu,-0.030012,0.311344,1.031876,-1.645,39.06,-3.675,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,8780906,Imu,0.058560003,0.279868,0.95574796,5.6,-1.785,1.155,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8811842,Imu,-0.026108,0.304512,0.9943,-1.75,39.27,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,8842869,Imu,0.024156,0.302316,1.07604,1.54,1.33,1.995,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8874027,Imu,-0.059292,0.345504,0.95989597,-1.575,36.54,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8904849,Imu,-0.045872003,0.318176,0.96770406,-1.68,39.095,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8936033,Imu,-0.071248,0.31695598,1.00894,-1.68,38.92,-3.64,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,8966838,Imu,-0.035624,0.348676,1.001132,-1.645,38.745,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9004288,Gps,,,,,,,43.477667333333336,-80.54597066666666,341.5,2.319,67,2026,3,8,21,30,14,0,,
58:8C:81:40:BE:24,Center,1,9034672,Imu,-0.081496,0.380884,0.99869204,-1.61,37.38,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9065074,Imu,-0.065391995,0.308904,0.960872,-1.75,39.235,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9096258,Gps,,,,,,,43.477667833333335,-80.545969,341.5,2.848,68,2026,3,8,21,30,14,0,,
58:8C:81:40:BE:1C,Center,0,9127090,Imu,0.066612,0.423828,0.943792,2.345,-4.445,4.27,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9158168,Imu,-0.088571995,0.404064,1.060668,-1.645,36.12,-3.43,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9189370,Imu,-0.059292,0.406504,1.008208,-1.715,39.165,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9220060,Gps,,,,,,,43.4776685,-80.545967,341.5,3.413,66,2026,3,8,21,30,15,0,,
58:8C:81:40:BE:1C,Center,0,9251309,Imu,0.021472,0.42870802,0.94306,-4.13,-1.26,5.04,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9282096,Gps,,,,,,,43.47766933333333,-80.54596466666666,341.5,4.018,66,2026,3,8,21,30,15,0,,
58:8C:81:40:BE:1C,Center,0,9313160,Imu,-0.014152001,0.40870002,1.056764,-6.265,-1.855,5.81,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,9344251,Imu,0.023912001,0.34038,0.8967,7.98,2.94,7.105,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9375210,Imu,-0.032695998,0.378932,0.94696397,-1.645,36.61,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9406428,Gps,,,,,,,43.47767016666667,-80.545962,341.5,4.658,65,2026,3,8,21,30,15,0,,
58:8C:81:40:BE:24,Center,1,9437170,Imu,0.050752,0.453108,0.873276,-1.61,39.025,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,9468015,Imu,-0.016836,0.43578398,1.020164,4.515,11.025,8.785,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9504208,Imu,-0.121512,0.35502,1.0440761,-1.645,37.555,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,9534436,Imu,-0.047092,0.404796,1.018456,0.56,2.45,8.575,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9565306,Imu,-0.15054801,0.45506,0.99405605,-1.715,38.815,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9596520,Gps,,,,,,,43.4776725,-80.54595566666667,341.5,5.865,64,2026,3,8,21,30,15,0,,
58:8C:81:40:BE:1C,Center,0,9627396,Imu,-0.065636,0.326716,0.996496,4.83,-2.59,8.575,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9658546,Imu,-0.16958,0.416752,0.954284,-1.68,39.27,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9689376,Imu,-0.04636,0.461892,0.95940804,-1.89,38.99,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9720405,Imu,-0.13176,0.49556398,1.01992,-1.75,35.735,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9751331,Imu,-0.113216005,0.45774403,0.94842803,-1.855,38.92,-3.64,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9782612,Imu,-0.117364,0.389912,0.88572,-1.575,39.095,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,9813510,Imu,-0.0305,0.367952,0.975512,2.835,-3.15,9.415,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,9844461,Imu,-0.021472,0.418704,0.87352,0.84,6.125,10.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9875170,Imu,-0.027328001,0.33916,0.84302,-1.75,39.2,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,9905370,Gps,,,,,,,43.477677166666666,-80.54594383333334,341.5,7.665,61,2026,3,8,21,30,15,0,,
58:8C:81:40:BE:24,Center,1,9936350,Imu,-0.10614,0.379176,0.99015206,-1.645,39.27,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,9967411,Imu,-0.040016,0.245464,1.069208,-7.945,-2.8,10.955,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10003492,Gps,,,,,,,43.477679,-80.54593933333334,341.5,8.272,60,2026,3,8,21,30,15,0,,
58:8C:81:40:BE:1C,Center,0,10033896,Imu,-0.037332002,0.27669603,0.969656,1.575,5.32,10.92,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10064469,Imu,-0.021472,0.269376,0.992348,-1.33,3.045,11.76,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10095300,Imu,-0.09272,0.285968,0.94184005,0.35,3.64,11.97,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10126307,Imu,-0.111996,0.26156798,1.010892,-0.07,2.94,12.075,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10157498,Imu,-0.1159,0.263276,0.922808,-1.75,39.165,-3.675,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10188206,Imu,-0.08418,0.227408,1.00162,-1.75,38.675,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10195068,Imu,-0.145424,0.246684,0.979172,-1.68,39.095,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10225418,Gps,,,,,,,43.47768333333333,-80.54592966666667,341.5,9.06,58,2026,3,8,21,30,16,0,,
58:8C:81:40:BE:1C,Center,0,10237070,Imu,-0.056852,0.197152,1.077016,-6.405,-0.525,11.515,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10267380,Imu,-0.057827998,0.19788401,0.975268,2.975,-4.13,10.78,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10298530,Gps,,,,,,,43.47768583333333,-80.54592483333333,341.5,9.417,56,2026,3,8,21,30,16,0,,
58:8C:81:40:BE:24,Center,1,10329423,Imu,-0.13517599,0.17348401,0.99552,-1.785,31.465,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10360674,Imu,0.00244,0.208864,1.0521281,-2.415,-1.295,10.92,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10391519,Imu,-0.118828006,0.191784,0.977708,-1.645,38.885,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10422372,Imu,-0.0068320003,0.151768,0.952088,-4.34,-1.155,10.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10453399,Imu,-0.079056,0.14713201,1.01748,-1.68,38.43,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10484505,Imu,-0.002928,0.12932001,1.0521281,0.28,-5.39,8.225,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10503624,Imu,-0.026108,0.193736,0.992836,4.305,0.56,8.575,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10533983,Imu,-0.09735601,0.155428,0.97746396,-1.61,38.885,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10564721,Imu,-0.113704,0.16226,1.0411481,-1.715,38.57,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10595938,Imu,-0.033916,0.216916,1.000888,6.65,-1.505,7.98,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10626766,Imu,-0.015128001,0.179828,0.99796003,-1.715,39.025,-3.64,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10657668,Imu,-0.05002,0.189832,0.937448,-1.68,35.105,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10688490,Imu,-0.0488,0.17494799,1.066524,-7.98,1.925,6.23,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10718881,Imu,0.041968003,0.17006801,1.049932,11.9,-2.135,5.565,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10749788,Imu,0.017568002,0.191784,1.038952,-7.525,-0.49,6.02,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10780597,Imu,0.066856004,0.170556,1.037244,8.785,-2.135,4.725,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10811651,Imu,0.03172,0.131272,0.99503195,-7.105,-3.325,4.55,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,10842635,Imu,0.016836,0.20496,1.0631081,2.625,1.155,3.885,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10873597,Imu,-0.062708,0.17933999,0.943792,-1.75,39.165,-3.64,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10904797,Imu,0.064904,0.1708,0.984784,-1.715,38.92,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10935664,Imu,-0.036356,0.16836,0.89182,-1.645,37.485,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,10966822,Imu,-0.012932,0.21594,1.1102,-1.715,38.99,-3.535,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11003687,Gps,,,,,,,43.477706,-80.54588883333334,341.4,10.785,50,2026,3,8,21,30,16,0,,
58:8C:81:40:BE:1C,Center,0,11033897,Imu,0.066124,0.127856,0.9394,-1.435,-3.36,1.05,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,11064735,Imu,0.132492,0.111751996,1.036512,4.515,-3.185,0.455,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11095924,Gps,,,,,,,43.47770916666666,-80.5458835,341.4,10.986,50,2026,3,8,21,30,16,0,,
58:8C:81:40:BE:24,Center,1,11126835,Imu,0.072956,0.17568001,1.060912,-1.715,37.66,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,11158009,Imu,0.129076,0.152012,0.942572,2.52,-5.005,-2.17,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11188847,Imu,0.044408,0.189344,0.97966003,-1.82,39.095,-3.675,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,11219876,Imu,0.127856,0.1525,1.060668,1.295,-3.78,-4.025,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11250696,Imu,0.09735601,0.17714399,0.983076,-1.68,38.605,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,11281975,Imu,0.165188,0.10126,1.138504,-2.17,0.525,-5.18,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11312883,Heartbeat,,,,,,,,,,,,,,,,,,,66,
58:8C:81:40:BE:24,Center,1,11343656,Imu,0.152012,0.102236,0.99405605,-1.82,39.13,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11373833,Imu,0.178852,0.120536,0.917196,-1.61,34.125,-3.57,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11404857,Imu,0.121512,0.089304,1.049688,-1.715,31.57,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11436032,Imu,0.13859199,0.092232004,1.032364,-1.61,35.7,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11466816,Imu,0.19642,0.158356,1.021384,-1.61,38.395,-3.605,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11505009,Gps,,,,,,,43.47772233333333,-80.54586066666667,341.4,11.575,52,2026,3,8,21,30,17,0,,
58:8C:81:40:BE:1C,Center,0,11535289,Imu,0.20959601,0.08906,1.021628,4.445,2.555,-11.83,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11565815,Imu,0.29402,0.06222,1.0618881,-1.715,38.745,-3.5,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11596720,Gps,,,,,,,43.4777255,-80.54585466666667,341.4,11.743,53,2026,3,8,21,30,17,0,,
58:8C:81:40:BE:1C,Center,0,11627803,Imu,0.30524403,-0.020984001,0.99991196,-3.08,-2.31,-15.05,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,11658585,Imu,0.29597202,0.035380002,0.990884,-0.105,-3.57,-15.61,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,11689643,Imu,0.32086003,0.010248,1.045052,-6.02,-6.265,-16.065,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,11720620,Imu,0.304024,-0.04148,1.01138,1.365,-7.42,-17.22,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11751765,Imu,0.208376,0.046604,1.131672,-1.715,39.025,-3.64,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,11782585,Imu,0.302316,-0.013908,1.0452961,1.575,-6.79,-18.69,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11813708,Imu,0.26791203,0.079788,1.025532,-1.715,37.59,-3.465,,,,,,,,,,,,,,
58:8C:81:40:BE:1C,Center,0,11844907,Imu,0.364292,-0.042456,1.00284,-1.085,-4.97,-18.55,,,,,,,,,,,,,,
58:8C:81:40:BE:24,Center,1,11875671,Imu,0.222528,0.061976,0.97722006,-1.75,38.815,-3.535,,,,,,,,,,,,,,
